策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
方法D_动态分位数加小时滚动,2025-03-10,90854.88002737991,73290.89722932302,890.5235583783585,18454.506356435257,3703.245811203452,5075.60671173073,57517.01859260529,-5160.240859965872,16553.19462157769,68909.97235421711
方法D_动态分位数加小时滚动,2025-03-11,90798.69307737006,69450.13100388534,715.6099657419518,22064.172039226672,3387.0265621489707,5297.282648725325,57479.46597366405,-6354.0578161039875,15789.88467362222,66915.29283118229
方法D_动态分位数加小时滚动,2025-03-12,82199.46602273775,67326.55128859941,569.9193873682016,15442.834121506536,2605.128567680218,3756.8499004302885,51225.869035881675,-4163.792707702693,11842.89478740971,58904.97111558869
方法D_动态分位数加小时滚动,2025-03-13,81435.97692474071,72046.20480000407,660.3056696861738,10050.077794422821,3740.360843729541,4333.010325359496,50702.789253829294,-2558.466680739561,17668.22537280054,65812.54794589027
方法D_动态分位数加小时滚动,2025-03-14,36584.707950640615,33118.53567139503,326.73753950401334,3792.909818749602,2770.903675526293,16738.998478192945,18981.968831680962,-694.9530241526447,13583.848192120377,31870.863999648693
方法D_动态分位数加小时滚动,2025-03-15,36002.75185923289,31624.250786306035,74.06125627148984,4452.562329198351,2506.175749246546,9980.476283830209,18739.9293921528,-1652.28781741891,12676.136306753124,29763.777881487014
方法D_动态分位数加小时滚动,2025-03-16,81882.11463282308,68112.05863604543,477.32135639529713,14247.377353172948,2830.4406032717084,3721.0091591673518,50914.44638320706,-3981.2266571833616,12602.465953901814,59535.68567992551
方法D_动态分位数加小时滚动,2025-03-17,79532.81794352202,63453.39938907284,554.3591629823802,16633.777717431563,2991.1821354509398,4778.774469118939,49070.22817224545,-4687.096073304321,14781.098961469177,59164.231060410304
方法D_动态分位数加小时滚动,2025-03-18,78595.31818093552,66192.63612910759,651.9427404319121,13054.62479225984,2157.620312470099,3298.2888796983502,48523.226393154546,-3524.4420537712112,11108.451911154856,56107.23625053819
方法D_动态分位数加小时滚动,2025-03-19,78706.02775907333,64734.979109378786,677.4668413099386,14648.515491004488,2547.0045858314397,4005.175347319348,48782.73692901026,-4095.2095031957897,12627.486232600175,57315.01365841464
方法D_动态分位数加小时滚动,2025-03-20,77990.06835244858,66756.06867957143,441.73882731441233,11675.738500191559,2643.9414843069426,3396.8588654603,48097.25103959502,-3177.3751174416193,12167.136951114871,57087.01287326827
方法D_动态分位数加小时滚动,2025-03-21,34878.33379626367,30682.26447467514,11.594174905777379,4207.663496494313,2662.9298138693,18137.226056096137,17995.233828219243,-1596.299323423055,14482.552650042888,30881.487154839077
方法D_动态分位数加小时滚动,2025-03-22,34563.76096131399,31040.532227552958,263.7371340942666,3786.965867855297,2182.3751832668145,14279.368488160666,17947.308003429956,-954.0204721319986,10927.93733189361,27921.224863191568
方法D_动态分位数加小时滚动,2025-03-23,78665.55762749663,64006.84516324449,876.0753364776994,15534.787800729844,3032.3096168892794,4583.983787823122,48488.80617224212,-4089.6120529814225,15626.161259687993,60025.35537894869
方法D_动态分位数加小时滚动,2025-03-24,76475.6099884018,62960.07840809747,693.7906448941796,14209.32222519851,2678.835801416946,3829.567588444516,46863.08297774966,-3599.474657244052,13034.33278134046,56297.94110184607
方法D_动态分位数加小时滚动,2025-03-25,75641.28144671807,66225.44785173445,660.168217866506,10076.001812850121,3498.0389908591346,4961.257892789794,46263.66747973365,-2654.3504312149144,17049.828337330408,60659.14538584915
方法D_动态分位数加小时滚动,2025-03-26,75366.92971160442,60455.860281564404,706.1984288548795,15617.267858894891,2896.1706359291097,3923.349859225661,46235.97705181479,-4141.544897221812,13792.930203054511,55887.362357647486
方法D_动态分位数加小时滚动,2025-03-27,74948.88651833554,63687.29047679211,461.1076398623875,11722.703681405808,2695.3518238063107,3926.6909427899955,45996.361388655016,-3271.599989925635,13029.025632343259,55753.78703107264
方法D_动态分位数加小时滚动,2025-03-28,33516.14766082284,29384.1512522394,7.232168431034097,4139.228577014474,2372.822316918144,17854.04612486999,17234.430304615944,-1679.0787704317,12430.188975561017,27985.54050974526
方法D_动态分位数加小时滚动,2025-03-29,33007.6343607508,29434.718680638143,203.42114683643496,3776.3368269490957,2600.1889681532357,21305.866860446007,17089.15575443314,-1313.57728490092,12973.3679079067,28748.946377438922
方法D_动态分位数加小时滚动,2025-03-30,75066.77129806248,61208.07384098959,730.4357109047171,14589.133167977612,3142.503579603358,5315.124460409011,45800.01652399244,-3691.5471959353877,15954.968544874282,58063.43787293133
方法D_动态分位数加小时滚动,2025-03-31,73722.6448183004,61770.22468969906,586.3801463577997,12538.800274959132,3019.2810125304445,4028.066382314488,44981.64171065152,-3173.121493114687,14484.279252122918,56292.79946965975
方法D_动态分位数加小时滚动,2025-04-01,72749.28169946426,64706.517547434465,899.5145821465081,8942.27873417631,3974.293739226482,4569.52759592291,44331.09916466132,-1929.659906703385,16851.82161427607,59253.26087223401
方法D_动态分位数加小时滚动,2025-04-02,71649.33275776851,65120.2408118206,920.6122256527473,7449.70417160066,3900.270019748895,4588.787290374525,43645.737194766865,-1799.5323671055896,20768.719131271537,62614.92395893281
方法D_动态分位数加小时滚动,2025-04-03,71494.18244869818,60990.84880126555,549.7306747713078,11053.064322203936,2632.9984984004577,3882.656272451164,43550.51289821735,-2828.2781037524546,13439.325540591586,54161.560335056485
方法D_动态分位数加小时滚动,2025-04-04,31935.37253379673,27968.592915017263,8.711468917826181,3975.491087697292,2727.2849350830047,21299.096735547217,16454.696459078623,-1735.1561831191234,14036.148000843645,28755.688276803146
方法D_动态分位数加小时滚动,2025-04-05,31635.458026696408,30078.867141648236,90.26705749124062,1646.8579425394123,2719.513058316237,17924.274399819733,16322.325769859017,-652.0139752137778,12965.376906218948,28635.688700864186
方法D_动态分位数加小时滚动,2025-04-06,71470.02049939902,59814.59788615976,720.6111449676704,12376.033758206933,2643.418653469032,4190.125966052253,43355.48095968674,-3149.11545635877,12926.676087454922,53133.041590782894
方法D_动态分位数加小时滚动,2025-04-07,70949.14682482554,57997.488181725304,783.8646681642034,13735.52331126445,3670.471205940098,4570.377735560086,43106.64616855284,-3195.0503860615477,15379.645145073231,55291.24092756452
方法D_动态分位数加小时滚动,2025-04-08,70236.15313745686,59698.21555072313,696.9505083886303,11234.888095122355,2524.6092557389375,3975.754285828514,42576.89329506196,-2686.2870290822093,12742.530706649362,52633.13697262911
方法D_动态分位数加小时滚动,2025-04-09,69231.36393020483,63539.631818186164,754.8087142784681,6446.540826297128,2905.133873613888,3300.204141286202,41935.840639387185,-1322.8546097523467,13242.192530785054,53855.17856041989
方法D_动态分位数加小时滚动,2025-04-10,68736.11133659903,59927.83378277222,517.3064704936937,9325.584024320502,2800.843364191743,4344.862597212173,41604.5771583742,-2420.808380502302,14168.881062294537,53352.64984016644
方法D_动态分位数加小时滚动,2025-04-11,30509.271326323807,26929.000446271057,37.31357949184242,3617.584459544594,2842.6915290845272,21575.40873086469,15690.435964432725,-1611.873708985546,13957.520599060848,28036.082854508026
方法D_动态分位数加小时滚动,2025-04-12,30663.778308231915,27931.449757821287,27.101893579878876,2759.430443990508,1656.4559993984547,17754.00127973957,15703.697563078576,-1181.6018923054535,8280.456508046127,22802.55217881925
方法D_动态分位数加小时滚动,2025-04-13,68529.02798551777,59231.171066398136,409.53334480957477,9707.390263929205,2707.936161499058,3827.5294068015905,41414.20666991416,-2921.595228441209,13221.101267967493,51713.71270944044
方法D_动态分位数加小时滚动,2025-04-14,67286.9188982853,57537.179046909456,979.940869845921,10729.680721221752,2668.39537021253,3769.582426177614,40549.55630908524,-2411.1371210226503,14104.420988057373,52242.84017611996
方法D_动态分位数加小时滚动,2025-04-15,67531.64288370026,56044.85716528211,735.6692248926024,12222.454943310748,3301.0382689171406,5309.9298485755835,40719.77020558797,-2749.208785559031,16221.609284129772,54192.17070415871
方法D_动态分位数加小时滚动,2025-04-16,67097.31368798825,60340.89375880032,757.3355641682709,7513.755493356196,2842.6805484160054,3441.6217180776466,40392.71912365872,-1791.682611647003,13936.25951346215,52537.296025473865
方法D_动态分位数加小时滚动,2025-04-17,66447.2154129257,57831.51819396228,593.9984488911623,9209.695667854581,2483.850475476525,3493.777519329966,40102.32004859178,-2301.9181679250623,12731.841626699781,50532.2435073665
方法D_动态分位数加小时滚动,2025-04-18,29517.015052967236,27125.195855454545,159.7709998427697,2551.5901973554583,2072.9911964540947,20080.50879933281,15024.814866894543,-1061.0708794332063,10636.200676734492,24599.94466419583
方法D_动态分位数加小时滚动,2025-04-19,29600.725534526842,26505.972565030297,15.01422631524845,3109.7671958117935,1970.5579414440049,18962.09964377171,15078.73354211106,-1388.3468254167917,10295.994782841912,23986.38149953618
方法D_动态分位数加小时滚动,2025-04-20,65200.714610493706,56468.603358683555,292.452928407978,9024.564180218136,2965.8530509785924,3531.640963024338,39199.26724529525,-2702.4450608764023,12794.78788191446,49291.610066333305
方法D_动态分位数加小时滚动,2025-04-21,63997.46687989086,54703.522691095204,979.9337252227753,10273.877914018434,3375.159851934604,5720.301496186584,38384.320341784645,-2463.026537114299,16803.467452636214,52724.761257306556
方法D_动态分位数加小时滚动,2025-04-22,65157.47283579215,56603.41975421715,814.0609047273703,9368.113986302365,3187.379505215232,3692.3129787080966,39086.210963810416,-2020.8937261392475,14468.588339979065,51533.905577650236
方法D_动态分位数加小时滚动,2025-04-23,65046.5566421935,56137.67085528656,865.764664988925,9774.65045189586,2933.9526479520796,3733.1138865861903,38912.75224151812,-2297.8443221488046,11745.443499656261,48360.35141902558
方法D_动态分位数加小时滚动,2025-04-24,64092.804269000175,52899.60680511423,914.6337997967167,12107.831263682663,3636.5323168456766,5626.136574340791,38592.07620435061,-2957.2185779428005,16835.211066054224,52470.06869246203
方法D_动态分位数加小时滚动,2025-04-25,28624.72781480841,25447.71564953498,10.618885810368752,3187.6310510838002,1986.2483787248966,22724.06991067509,14421.468337448905,-1421.7025236403265,10667.577173213102,23667.342987021682
方法D_动态分位数加小时滚动,2025-04-26,28647.197453088804,26107.655902087074,139.28314067679474,2678.8246916785274,1569.733233847184,24955.920902085512,14537.882081814996,-1088.4436092479648,8405.886308905197,21855.324781472227
方法D_动态分位数加小时滚动,2025-04-27,61896.036867954375,54349.39297343797,171.71283492416694,7718.356729440576,2549.470608036286,4539.680293879603,36945.03327941412,-2217.928543188496,11671.90663230433,46399.01136852995
方法D_动态分位数加小时滚动,2025-04-28,61580.780144504315,60716.363889607324,1402.9363507440664,2267.352605641057,4155.095383942987,4569.1502409953955,36836.038363158725,211.9455579730711,19362.398430592588,56410.38235172439
方法D_动态分位数加小时滚动,2025-04-29,63529.508172154994,54340.9783893216,348.0851693894809,9536.614952222873,2449.342165354468,5679.232146773187,37909.99244421996,-2430.109977537773,11145.377226429335,46625.259693111526
方法D_动态分位数加小时滚动,2025-04-30,63030.440581345676,54671.79143902136,565.3326717278405,8923.98181405215,2903.576570624559,5549.638346452395,37515.09664863543,-2486.3088152118976,12814.700332453174,47843.488165876704
方法D_动态分位数加小时滚动,2025-05-01,62067.155936033676,56025.69488115226,2301.8288461083475,8343.289900989765,3489.455128865504,4685.360888707269,37215.26621806499,159.2809915381859,15622.116462033095,52996.66367163627
方法D_动态分位数加小时滚动,2025-05-02,27707.510252109456,30334.19977109756,2646.1576547415634,19.468135753460302,1997.8963800802308,15360.073730328832,13840.93870497524,3022.638220642226,7776.10811849704,24639.685044114507
方法D_动态分位数加小时滚动,2025-05-03,27918.82637711424,28513.220715520987,1251.4103567868606,657.0160183801133,2386.3559611503956,19433.52534519385,14074.079128878022,729.394348494576,11644.561303587774,26448.034780960374
方法D_动态分位数加小时滚动,2025-05-04,59632.14693919045,58379.596430624166,2546.713109757173,3799.2636183234545,4008.4708936318157,7020.1040429683,35518.96875788671,1522.463839921944,16336.715197940657,53378.14779574931
方法D_动态分位数加小时滚动,2025-05-05,59886.05595822111,58719.26890830961,1764.8662879218746,2931.6533378333766,3601.514843662395,3465.3358464160947,35676.93778348246,1010.1602210112326,16826.997787705463,53514.09579219916
方法D_动态分位数加小时滚动,2025-05-06,60820.49026261285,57117.265917468954,2512.066498879889,6215.29084402379,3452.1018402954687,3937.1521415366005,36375.90426252873,670.4804906508846,17342.245835516762,54388.630588696375
方法D_动态分位数加小时滚动,2025-05-07,61195.69600950786,59272.3510168142,2030.5685777135443,3953.913570407203,2391.7280098964775,2801.878780377179,36240.84439779162,1177.7522369917092,11435.252988110993,48853.84962289432
方法D_动态分位数加小时滚动,2025-05-08,59956.04830774337,59548.44814492928,3544.8298148450854,3952.429977659171,4278.362873658526,4230.287501644746,35968.4222019434,2480.791236104632,18577.10727488958,57026.32071293761
方法D_动态分位数加小时滚动,2025-05-09,27326.1870914605,28253.05635468091,1430.6763946455621,503.807131425152,1911.106040979288,19100.901621372923,13679.699658003128,926.8861572056095,9853.679840210301,24460.26565541904
方法D_动态分位数加小时滚动,2025-05-10,27155.816893797026,28297.938463710434,1517.3512748574917,375.2297049440817,2261.415616110929,15917.33148696792,13607.26652279745,1110.0306045770421,11676.053978425709,26393.3511058002
方法D_动态分位数加小时滚动,2025-05-11,58260.6762560964,59423.96922321355,2935.730432805731,1772.437465688573,3635.186016097406,3988.638733972463,34730.646643291715,2910.5837221803795,18101.048704824563,55742.27907029666
