策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
问题3_固定价_八时点代理,2025-01-21,89846.24214022716,87907.01307413008,202.7411413098904,2141.9702074069546,2248.5140197849596,1991.5423471848485,56830.16791323284,-549.2667202874188,8491.662398107,64772.56359105242
问题3_固定价_八时点代理,2025-01-22,95001.62136096813,94599.08444471266,1258.6592167096865,1661.196132965163,1835.623821083778,2711.8602026428225,60445.46327583331,919.907852454411,7166.49020138737,68531.8613296751
问题3_固定价_八时点代理,2025-01-23,91917.40023262601,93784.19617163947,2603.127227087611,736.3312880741496,2215.6999494314277,1670.5922848300206,58243.70088288624,3055.835344662827,7872.891071726414,69172.42729927547
问题3_固定价_八时点代理,2025-01-24,42830.58979127376,44125.5312396052,2132.5718716366187,837.630423305175,1799.2548489337353,2046.497954709058,22409.01912145251,1173.72714901988,7028.965541961682,30611.71181243407
问题3_固定价_八时点代理,2025-01-25,42200.80445476298,44089.45021164699,2840.0955496278743,951.4497927438651,1667.4546822500188,3284.0059415205333,22056.45809072124,1484.4144432088526,7350.803540171131,30891.676074101222
问题3_固定价_八时点代理,2025-01-26,98156.97436945321,93167.63948087845,33.134719372409336,5022.469607947168,1988.5724126186274,2694.348402011472,62457.939130827544,-1632.0886364247676,7342.747226118506,68168.59772052128
问题3_固定价_八时点代理,2025-01-27,87346.9832449781,88688.40182584443,1595.3180804441658,253.89949957784586,2084.1695587394615,2042.9751518717167,55013.46266002259,1673.886520086653,7989.898044728295,64677.24722483754
问题3_固定价_八时点代理,2025-01-28,93290.29727211762,92251.97496692213,663.6233017980873,1701.945606993581,1577.8146896559488,2097.8326174982794,58694.89283126684,398.15361772344414,5975.555163996753,65068.60161298704
问题3_固定价_八时点代理,2025-01-29,86196.74794348351,86881.91863992631,1694.2620464798274,1009.0913500370359,1566.3815435018473,2567.606501865316,53652.86067745633,1628.0358526169948,6248.415846415504,61529.31237648883
问题3_固定价_八时点代理,2025-01-30,86757.00736093803,89387.7863143058,2838.502593007263,207.72363963948965,1358.2589673697182,2386.5515085617985,54651.184347422226,3066.304710296402,5827.325254841185,63544.814312559814
问题3_固定价_八时点代理,2025-01-31,41842.90037972188,43490.01627059526,2402.715640490761,755.5997496173877,1821.5993554039403,2585.5627674005227,21596.65108278143,1419.421725182608,7268.322969839809,30284.39577780385
问题3_固定价_八时点代理,2025-02-01,43391.58131159193,39192.29325691374,0.0,4199.288054678184,1711.9015069575037,2813.037627812475,22919.238391735926,-1460.1181999352264,7252.312228464671,28711.432420265366
问题3_固定价_八时点代理,2025-02-02,89581.798667785,83996.14737069167,245.8222167186674,5831.473513811983,1728.2375364409463,2765.6949262024764,56313.45072457497,-1853.4077426185527,7353.611849899716,61813.65483185613
问题3_固定价_八时点代理,2025-02-03,91957.24047367251,84785.75731004338,204.73721284288507,7376.220376472012,2499.170943175068,2436.9964244054718,57857.030790436824,-2408.3500369331905,9690.772081669407,65139.45283517304
问题3_固定价_八时点代理,2025-02-04,94349.50480210222,87165.02477495938,0.0,7184.480027142843,1883.3158582835479,3149.960375996216,59881.978921933885,-2697.1200389943965,7586.6821452276845,64771.54102816717
问题3_固定价_八时点代理,2025-02-05,89323.81558341708,86833.2698994577,1005.6633574025757,3496.2090413619694,1495.6479556827335,2980.053965605614,56325.31741388094,-447.6961586204427,6654.456845825863,62532.07810108636
问题3_固定价_八时点代理,2025-02-06,95330.54363320374,86430.42739532885,196.75387152178467,9096.870109396661,1617.9376122828394,3115.443646944087,60468.792393754884,-3113.393478515832,6750.291959992079,64105.69087523113
问题3_固定价_八时点代理,2025-02-07,44850.61664001078,39522.8797767004,0.0,5327.736863310384,924.2550775587574,4803.0675735049335,23323.409003345372,-1621.5454503410529,4513.864799136893,26215.728352141214
问题3_固定价_八时点代理,2025-02-08,38559.95551382139,37247.4609039841,345.3436708554748,1657.838280692766,1264.42191015688,3341.0216202007527,19905.71214408856,-52.64985169079551,5241.852325761056,25094.91461815882
问题3_固定价_八时点代理,2025-02-09,90425.99204860651,86509.47773429651,0.0,3916.5143143100127,1476.5339663351945,3922.3397316068263,57026.78007195147,-1581.1491903200122,6749.962788186836,62195.59366981829
问题3_固定价_八时点代理,2025-02-10,86115.48554254032,80301.85150833787,350.74363473992446,6164.377668942372,1220.4227102969267,2611.3755979192156,53788.61870738527,-1830.4338612585702,5407.914588979689,57366.099435106385
问题3_固定价_八时点代理,2025-02-11,87080.16753190676,80225.06357886628,154.8674197710299,7009.9713728115075,1704.9885522864863,2235.7991119497833,54755.383769255335,-2565.123539253621,7715.0795078592855,59905.339737860995
问题3_固定价_八时点代理,2025-02-12,87352.32735203441,80476.28992904199,0.0,6876.037422992419,1543.4074061082154,2229.346373843143,54785.158614471,-2559.1955276727567,6929.816118469853,59155.779205268096
问题3_固定价_八时点代理,2025-02-13,82398.34366040057,77266.99205112734,331.98602109696816,5463.337630370209,1261.4706050984612,2715.7865404072036,51002.50783032107,-1591.630521606544,5846.276204259024,55257.15351297355
问题3_固定价_八时点代理,2025-02-14,38385.20743320961,36663.14135189256,111.53419774745943,1833.6002790645089,1432.750760613907,4859.516579045551,19640.856416105937,-386.63875646093834,6512.02905742851,25766.24671707351
问题3_固定价_八时点代理,2025-02-15,39159.17049661059,36477.83698403664,0.0,2681.3335125739422,1552.4951493572732,5339.681440174918,20358.139192737537,-869.3541160685694,6807.139487460965,26295.924564129935
问题3_固定价_八时点代理,2025-02-16,87919.26712873914,79958.25186945744,529.7102023280379,8490.725461609736,1781.635321209388,2001.2992170975276,54946.75830633548,-2385.758721693235,7479.526981062706,60040.52656570495
问题3_固定价_八时点代理,2025-02-17,87696.37271758581,76140.49344509024,98.01013421627368,11653.889406711849,1924.5389237912314,2547.257898135723,54330.5254798918,-3921.7926773448835,8352.976484187757,58761.70928673468
问题3_固定价_八时点代理,2025-02-18,78483.73626314271,77720.44430727806,49.55086199142545,812.8428178560707,1663.770151373449,3024.347861441587,48525.238841852406,-226.39353986720266,6842.399705778781,55141.24500776398
问题3_固定价_八时点代理,2025-02-19,79212.12053605873,77493.43997642791,750.9853362042072,2469.6658958350326,2121.7600598485324,2203.4582892105655,49035.69881045872,-275.2984548298812,9506.083043460043,58266.48339908889
问题3_固定价_八时点代理,2025-02-20,82564.75539799403,76613.01165518962,232.79503438146997,6184.53877718587,1878.7300094229197,3153.7605334123527,50871.17507461221,-1852.6665113416989,7895.621151489186,56914.1297147597
问题3_固定价_八时点代理,2025-02-21,36345.7285875748,34789.71550376713,0.0,1556.0130838076686,1582.6710523242127,7375.267224825851,18469.18674814303,-542.4917112301886,6942.490701696541,24869.185738609383
问题3_固定价_八时点代理,2025-02-22,36350.30294891467,34712.86329523025,0.0,1637.4396536844204,1445.4595747822173,5013.68177643151,18761.067597069487,-551.0840405411857,6668.180595399244,24878.164151927547
问题3_固定价_八时点代理,2025-02-23,80937.93435374854,76246.1830871546,113.63205477768815,4805.3833213716325,2255.901843089254,2590.997446272949,49800.20175248525,-1657.7823727972013,8833.366583969491,56975.78596365754
问题3_固定价_八时点代理,2025-02-24,77643.50671354923,74344.0855836639,2.6202145634085867e-05,3299.4211560874774,2202.8955227753304,4178.119955060282,48187.90416172204,-1286.0466552494427,9776.27253251456,56678.13003898716
问题3_固定价_八时点代理,2025-02-25,80034.84219997645,70983.10163185894,7.949542548752476,9059.690110666275,2362.528272108387,3341.601165875099,49225.71071964215,-3215.018001257007,9851.853491108273,55862.54620949341
问题3_固定价_八时点代理,2025-02-26,73670.93996360854,74358.74282901426,1137.345990811219,449.5431254055052,1861.833191373416,3079.084281504423,44823.82655430962,819.8179315475953,8312.522197345546,53956.16668320276
问题3_固定价_八时点代理,2025-02-27,75225.78977194428,72198.64308435055,143.30796113647898,3170.4546487302046,1540.1777092766345,2415.129785078251,46163.900357410464,-952.4221112559918,7133.82915568626,52345.307401840735
问题3_固定价_八时点代理,2025-02-28,34945.089059952676,33563.63136532936,95.86924783413812,1477.3269424574564,1099.8259736779612,8112.238084536553,17933.968744384594,-395.09652536131216,5012.044740289961,22550.916959313243
问题3_固定价_八时点代理,2025-03-01,39173.33553005263,35637.75729268993,89.35794349171557,3624.936180854415,1369.8643184099183,10191.233650632079,19967.147739922348,-988.9681941609999,6542.482839921836,25520.662385683183
问题3_固定价_八时点代理,2025-03-02,83465.03654743916,79064.50386998986,0.0,4400.532677449309,1380.3766178884082,3569.323345837888,51547.291722357135,-1614.6060147067096,6241.826854145722,56174.512561796146
问题3_固定价_八时点代理,2025-03-03,85942.07928862076,77040.87458502583,357.35443173960704,9258.559135334537,2104.5511791175854,2659.4149031090424,53126.89266521585,-2716.4512364346906,9375.149850723532,59785.59127950469
问题3_固定价_八时点代理,2025-03-04,76413.8688074576,74820.76576241269,0.0,1593.1030450449186,1619.216807711153,2994.420303036456,46909.389806029176,-652.3481377498305,7014.729231101111,53271.770899380455
问题3_固定价_八时点代理,2025-03-05,80271.6526578977,70962.11401264851,68.1731901655977,9377.711835414795,2146.9358681201857,2763.992820610916,49246.37723007391,-3270.916436200029,9521.258645340078,55496.71943921396
问题3_固定价_八时点代理,2025-03-06,75821.96980451707,71225.44684572426,22.187828723765506,4618.710787516574,1869.496116766264,2916.601914843836,46195.38316338123,-1583.056187959477,7952.303285567043,52564.6302609888
问题3_固定价_八时点代理,2025-03-07,35299.69529146189,32225.391868589773,0.0,3074.303422872118,2054.3805572657434,10307.70741354477,18328.795108469614,-1021.4111110598957,8251.730669826535,25559.114667236256
问题3_固定价_八时点代理,2025-03-08,33478.411108314445,32092.67726090594,0.0,1385.7338474085027,1112.0549223990506,11078.20138671525,17082.479021446426,-469.2101642726525,4811.165447869941,21424.434305043716
问题3_固定价_八时点代理,2025-03-09,78671.56537896841,67977.41670861804,1.6259620992767907,10695.774632449657,2018.1884809643686,2455.6901430211537,47840.02237604569,-3482.465726912845,8692.743081150144,53050.29973028298
问题3_固定价_八时点代理,2025-03-10,75674.72674422326,72988.30343470079,290.3470409608629,2976.770350483329,2432.8263519998764,3109.4257433377625,45642.86886655324,-686.0926169159322,9537.558785699732,54494.33503533704
问题3_固定价_八时点代理,2025-03-11,66653.74219183346,69630.7519873277,3838.359127830011,861.3493323357617,1871.4493984770459,3402.7396919466055,40574.70622185862,2677.7490192007117,8303.789731673987,51556.24497273332
问题3_固定价_八时点代理,2025-03-12,76586.8315512827,66763.28453986128,93.81439528918781,9917.361406710605,2064.65486723471,2253.0546207348057,46616.5075375237,-3189.5544245967476,8796.983781058214,52223.93689398516
问题3_固定价_八时点代理,2025-03-13,76636.53841224186,72968.39066239535,224.29051093538294,3892.4382607818898,1968.7963142945946,3165.968320970828,46569.701766036684,-1289.3544449821727,9099.603160132734,54379.95048118725
问题3_固定价_八时点代理,2025-03-14,32547.86602254074,31320.32514349965,435.782127157539,1663.3230061986296,1721.613593821026,14049.954025269897,16394.78732766862,148.34356939439925,7527.114470317321,24070.24536738034
问题3_固定价_八时点代理,2025-03-15,31858.296352717654,31558.332693169625,104.24779717508227,404.211456723114,1255.868663295833,8922.533563816563,15957.16900756596,7.29856455417554,5740.812275665641,21705.279847785776
问题3_固定价_八时点代理,2025-03-16,72457.79683427942,68133.36352724818,12.413746589507127,4336.847053620748,2458.5562156512465,3165.0124020254234,44095.11978377171,-1630.0527205269111,9830.963265818029,52296.03032906283
问题3_固定价_八时点代理,2025-03-17,68303.37151379426,62361.908447110494,216.49685697046942,6157.959923654238,2186.3136098875775,2624.4882070781437,40498.27296779684,-1376.5158833660637,9391.077537548137,48512.83462197892
问题3_固定价_八时点代理,2025-03-18,76882.20704735864,66913.3652756537,473.9909662121598,10442.832737917084,1731.5346171275496,3418.9693342255237,46850.88443069991,-2938.351336308171,7679.245851029356,51591.778945421094
问题3_固定价_八时点代理,2025-03-19,63352.24657069852,64166.572105098865,1893.6061697302166,1079.2806353298647,1979.1711917613118,2614.4593183238653,38556.709834771085,903.4659315522865,7935.9967429448625,47396.17250926823
问题3_固定价_八时点代理,2025-03-20,71780.23837244675,65445.14858652686,287.11243126236053,6622.202217182247,2763.70710629088,1903.6123979268166,43519.652826607096,-1851.7019952837823,11254.591754185716,52922.54258550903
问题3_固定价_八时点代理,2025-03-21,30708.670245092122,30061.35190322951,45.96042076510503,693.2787626277135,1306.239690270636,16462.515893998658,15466.39710243412,-187.85888770460946,6543.343955840023,21821.882170569534
问题3_固定价_八时点代理,2025-03-22,31330.30963605522,29694.973851180315,24.204371162569487,1659.5401560374764,1862.2160872997372,12811.78187899694,15956.998199891092,-575.5330869621347,7228.531930897083,22609.99704382604
问题3_固定价_八时点代理,2025-03-23,72499.0611312177,64136.223595427255,154.49824816828826,8517.335783958746,1706.7536446289066,3090.0278603597194,43881.4587426418,-2758.014333665884,7645.910554106154,48769.35496308207
问题3_固定价_八时点代理,2025-03-24,68355.52714312586,62827.326070697134,147.43562392404942,5675.636696352778,1866.5894093925679,2554.8829180011476,40918.4983079224,-1548.6109573963645,7044.91670865317,46414.8040591792
问题3_固定价_八时点代理,2025-03-25,75726.09061653176,65222.18962347926,529.3570610449847,11033.258054097472,1846.5909172918464,2046.5085058649452,45806.3336014838,-2875.3030628582765,7671.913304271084,50602.94384289661
问题3_固定价_八时点代理,2025-03-26,65334.27001740441,60532.53973583009,603.2364468714335,5404.966728445748,2283.0469408330746,3159.1375080816015,39375.41647344914,-1056.7876277473931,9123.26354351254,47441.89238921429
问题3_固定价_八时点代理,2025-03-27,69145.98314880455,62504.283427524024,83.67244176300498,6725.372163043536,2466.3900616327023,2174.6067382686915,41819.589162986165,-2264.924862252861,10317.281607243036,49871.94590797634
问题3_固定价_八时点代理,2025-03-28,30705.384952488163,29724.66486430845,0.0,980.7200881797105,1574.3717995738257,17629.326206881433,15322.089552264393,-422.17199633695725,7246.573259078848,22146.490815006284
问题3_固定价_八时点代理,2025-03-29,28833.06954225706,28414.262263517077,370.5913618260585,789.3986405660407,1861.125773800935,19826.55919827234,14276.259355484426,215.09393012112258,8391.639296329915,22882.992581935465
问题3_固定价_八时点代理,2025-03-30,67221.41330760476,59241.89553850653,125.339715076201,8104.85748417444,1923.5086916860969,1759.124141768872,39995.801727560814,-2163.3181693510337,8229.412939409927,46061.89649761971
问题3_固定价_八时点代理,2025-03-31,58351.1101737907,61976.694995756385,3905.7039435940355,280.1191216283486,1220.2704700500194,2143.903132410349,35085.97030594003,2971.683590179675,5160.425319059042,43218.07921517874
问题3_固定价_八时点代理,2025-04-01,71149.55586339712,65362.97092227825,256.2137615264378,6042.798702645322,1203.596730972675,2420.1969298860545,42002.93277302362,-1519.7797804633929,5303.271860675859,45786.42485323608
问题3_固定价_八时点代理,2025-04-02,67601.84791122729,65488.84564149998,98.01101975927656,2211.0132894865887,1705.8886411562435,2766.0426275917775,40344.78873586923,-593.4517980665057,7709.49248096242,47460.82941876514
问题3_固定价_八时点代理,2025-04-03,68551.41825487211,60790.94447221934,110.58206996055378,7871.055852613335,1661.709502465576,2501.4700720199667,41564.227973260335,-2573.400106295516,6749.284734420815,45740.112601385634
问题3_固定价_八时点代理,2025-04-04,28061.452634314086,27193.81405403898,433.89289625723154,1301.5314765323376,1728.0344990561018,19760.88258308618,13858.974122050526,92.3151501621751,7614.855076845122,21566.144349057824
问题3_固定价_八时点代理,2025-04-05,27202.248487725738,28176.68819220618,1005.7939928525817,31.354288372139262,2252.3462130120784,15755.738136123124,13439.924653131482,1165.8748242913884,9804.249153575796,24410.048630998666
问题3_固定价_八时点代理,2025-04-06,64260.04271662678,59326.47916102499,419.075705261777,5352.63926086357,1684.4101868710468,2518.1913707098165,37656.88863085212,-1027.1353949744257,7289.249245010075,43919.00248088777
问题3_固定价_八时点代理,2025-04-07,56366.28438494831,57584.71158484931,1577.468073295865,359.0408733948651,1751.3674223050716,2168.422012704454,33317.15777380709,1203.8755601105152,7543.292519366785,42064.32585328439
问题3_固定价_八时点代理,2025-04-08,65206.35399182239,59408.59529430886,316.32513523633247,6114.083832749861,1642.0016491980148,2635.111786381681,38961.99773725263,-1351.690218209622,7234.1299123497665,44844.43743139278
问题3_固定价_八时点代理,2025-04-09,63683.91981360185,63114.96700801655,352.79744318339755,921.7502487686995,2070.320071706755,1970.4538848286938,37793.612052029894,-43.102273104653406,8441.359438481833,46191.869217407075
问题3_固定价_八时点代理,2025-04-10,61720.86172054262,58817.78346217155,464.3476918590583,3367.4259502301265,2294.5278753201114,2740.632611603139,37224.64938531145,-933.3870990177386,10136.310256373208,46427.57254266692
问题3_固定价_八时点代理,2025-04-11,25893.882022874906,25900.711801676633,908.3026636976772,901.4728848959496,2439.771307732457,20499.481716487207,12597.639864289296,831.8171209339092,10029.013396057799,23458.470381281004
问题3_固定价_八时点代理,2025-04-12,27145.870778409007,26049.93162466449,0.0,1095.9391537445217,1420.1074585665085,15922.975889412919,13611.665066748603,-406.46656158791916,5509.48000133909,18714.678506499775
问题3_固定价_八时点代理,2025-04-13,58787.94201783378,57479.84287349805,413.70180272654613,1721.8009470622815,2322.4526543273532,1605.6760324714087,34780.72801789967,-202.46872169180776,9845.556447051593,44423.81574325945
问题3_固定价_八时点代理,2025-04-14,62141.44234711934,54787.57678690335,99.71274548078418,7453.5783056967675,2866.2041393613977,1247.7365394947308,37202.33789050026,-2427.836044887837,11613.177386668207,46387.67923228063
问题3_固定价_八时点代理,2025-04-15,53587.5296592323,54699.76289144876,1572.319851123299,460.08661890684186,1638.7996603944196,2412.580437329686,31700.768269679113,1568.8905392967717,7065.4015216943135,40335.060330670196
问题3_固定价_八时点代理,2025-04-16,60324.15398119701,60166.70065441971,1709.4411030251179,1866.894429802424,1859.7698751880919,2355.001351712163,35106.95009027704,1200.6203700281492,7626.922094511608,43934.492554816796
问题3_固定价_八时点代理,2025-04-17,53703.698196044024,56907.045394329005,3521.1359275726472,317.7887292876683,1924.7808903992882,2209.9951662283393,32581.756682851552,2670.190691029266,8978.045917670981,44229.9932915518
问题3_固定价_八时点代理,2025-04-18,25739.233432863344,25444.561536883888,289.56783925238005,584.239735231833,2275.176587269746,18829.07277843023,12518.308763107505,-6.826594889308797,10188.01700015476,22699.499168372953
问题3_固定价_八时点代理,2025-04-19,25597.296687671947,25479.995500895755,112.57976647643555,229.8809532526264,1447.4721406611523,17591.084591615625,12208.575264554067,69.42627733412468,6141.398826468128,18419.40036835632
问题3_固定价_八时点代理,2025-04-20,55075.16210476496,56639.93850828198,2077.295401466188,512.5189979491706,1833.5595011255868,2445.391290812224,32814.40785802726,1223.340783415865,7276.548585412297,41314.29722685542
问题3_固定价_八时点代理,2025-04-21,58236.82197271672,53155.45778252901,4.034550859012143,5085.398741046727,2515.9080848855515,3613.945983383769,34359.5954995516,-1521.941063967043,10221.555962931327,43059.21039851589
问题3_固定价_八时点代理,2025-04-22,52946.7690570066,55180.93032466646,2537.999804806108,303.8385371462508,2541.3675725402777,1772.8002862408437,31256.949724175785,1967.083353701765,10400.887192739687,43624.92027061724
问题3_固定价_八时点代理,2025-04-23,50741.16978640917,55993.6771660717,5548.231017453768,295.723637791245,1714.6824585411814,2591.1339497568624,30248.87888912179,4491.161377827002,6519.851220224048,41259.89148717284
问题3_固定价_八时点代理,2025-04-24,51799.45127692041,52689.34340681045,1279.545699517935,389.65356962790116,2000.118341985058,3981.5825453172256,30924.269045228957,689.1641123211487,8402.157586928755,40015.59074447886
问题3_固定价_八时点代理,2025-04-25,24897.095831583567,24264.101154100368,492.47041066127986,1125.4650881444782,1860.8937764920597,21747.655933246468,12171.876798088979,150.61505851384146,7524.022151260836,19846.514007863658
问题3_固定价_八时点代理,2025-04-26,24762.666057437018,24599.738339535663,275.66463409224326,438.59235199359836,1699.0670571991523,23847.29670775644,12028.38610915624,77.37777158150988,7412.439862989079,19518.203743726826
问题3_固定价_八时点代理,2025-04-27,50481.59301882101,53351.46505903728,3404.021043829355,534.1490036130926,2285.9068258346238,3524.929904864855,30266.94371629515,3138.788456319876,9140.960935055358,42546.693107670384
问题3_固定价_八时点代理,2025-04-28,60740.15712999974,61111.30851034813,2609.7454739127443,2238.5940935643553,1428.5342485856809,2119.4223870152464,35476.15137180589,1237.0807988087658,6341.039312517894,43054.27148313255
问题3_固定价_八时点代理,2025-04-29,50843.294455354764,51793.285428645846,1372.2706623928398,422.2796891017562,2129.031714953712,2979.258353245629,30462.564904496896,1018.3291615631441,9350.131500101994,40831.02556616203
问题3_固定价_八时点代理,2025-04-30,49022.380305562336,49575.3141949115,1435.2125609593695,882.2786716102054,3409.0280118897213,1454.830208014137,29799.983297763934,784.0293222808941,13718.812732292945,44302.82535233777
问题3_固定价_八时点代理,2025-05-01,51179.0375102709,54243.57758977866,4189.090536680507,1124.550457172749,3921.1800085086306,3580.6282312461217,30985.937111900137,3814.1482471562135,17846.50100653165,52646.586365588
问题3_固定价_八时点代理,2025-05-02,25986.88883150871,26880.674418423918,1903.6923861617831,1009.9067992465743,2940.9026842664166,13000.015007958524,12861.490453059027,1919.3575896550874,13430.025944566369,28210.873987280484
问题3_固定价_八时点代理,2025-05-03,25225.978888158334,26488.83532881223,1760.6903927791386,497.8339521252412,2834.8834582925297,17976.971535559267,12118.601961287986,1706.538131008638,13525.916671359204,27351.05676365583
问题3_固定价_八时点代理,2025-05-04,54827.56750759174,53405.0071296657,1624.669266185091,3047.229644111135,4919.414157205126,3237.9034433498814,32422.496094629136,1003.8395579735633,20315.909774832664,53742.24542743536
问题3_固定价_八时点代理,2025-05-05,56251.99059999999,57938.27491274527,1738.8785348162428,52.594222070969636,3065.7808458968398,1977.1479479212971,33719.59170404958,1967.3643307488558,13567.28469044538,49254.24072524381
问题3_固定价_八时点代理,2025-05-06,49215.356213229024,54245.354206485186,5295.7841639339695,265.7861706778061,3701.3427821321534,1607.6383910940265,29515.827051181932,5570.825871833387,15929.202458792168,51015.85538180749
问题3_固定价_八时点代理,2025-05-07,52081.97219283788,57030.02522942496,5621.999750941413,673.9467143543371,3398.9923527163055,1702.3397693823827,31516.264170167637,4932.514860470075,15482.56159020691,51931.34062084462
问题3_固定价_八时点代理,2025-05-08,57374.2405102573,58904.83596901258,2847.430600583212,1316.8351418279392,2859.9036136367786,2363.7305715097573,33209.62981035826,2842.4006814361564,13549.787002417588,49601.817494212
问题3_固定价_八时点代理,2025-05-09,24324.310765212136,26603.469053863217,2290.227429626761,11.069140975679147,2554.063650558376,18204.326003052804,11522.563244479825,2659.722634922177,11867.225240744681,26049.511120146686
问题3_固定价_八时点代理,2025-05-10,24509.4266835287,25851.268850967477,1509.3858105453219,167.54364310654591,2913.306277436822,14217.997560906431,11624.32456120926,1681.6381221494735,13185.241287606857,26491.20397096559
问题3_固定价_八时点代理,2025-05-11,55051.107069202044,57873.96076774161,4162.064063460918,1339.2103649213514,2998.1695366444937,1761.3939234634104,31892.16916145253,3954.05901073668,14220.208223992617,50066.43639618182
问题3_固定价_八时点代理,2025-05-12,47335.51403160943,53981.42348960743,6645.909457997994,0.0,3015.0248887184343,1855.7793997745719,28310.199044050565,6161.167488747795,13662.753291545694,48134.11982434405
问题3_固定价_八时点代理,2025-05-13,57305.230039906455,55529.54369474594,2005.6041614398348,3781.290506600346,2934.9413914579454,1840.5743144985486,32849.80645856188,1866.6343863705467,13850.231069817337,48566.671914749764
问题3_固定价_八时点代理,2025-05-14,54617.218756484006,55888.504536062785,2887.850964655784,1616.5651850770048,2765.843376383845,2030.5154072253654,32502.460945774128,2118.454739237438,13000.967928624179,47621.88361363574
