策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
问题2_固定价,2025-03-28,37643.53423689548,37643.53423689548,0.0,0.0,115.63011333333316,23282.085146666665,19722.166197998617,0.0,455.902980551666,20178.069178550282
问题2_固定价,2025-03-29,36826.26271592255,36826.26271592255,0.0,0.0,99.32761666666653,25680.292206666665,19327.01961819819,0.0,525.0043475449995,19852.023965743185
问题2_固定价,2025-03-30,83081.05806468555,83081.05806468555,0.0,0.0,141.8766366666664,23426.15929,51850.44666055573,0.0,481.0509033066653,52331.4975638624
问题2_固定价,2025-03-31,81497.77876163971,81497.77876163971,0.0,0.0,68.79205666666667,20206.01657,50630.31515574194,0.0,248.78139544499984,50879.09655118694
问题2_固定价,2025-04-01,80190.12813498556,80190.12813498556,0.0,0.0,191.65051666666625,15767.852623333334,49728.22359729104,0.0,966.2481979216662,50694.4717952127
问题2_固定价,2025-04-02,79934.34693833817,79934.34693833817,0.0,0.0,191.2624766666662,15273.515196666667,49771.90381811988,0.0,1027.3977475899962,50799.30156570987
问题2_固定价,2025-04-03,79570.00237786458,79570.00237786458,0.0,0.0,166.8268166666669,19467.218249999998,49306.2337334382,0.0,645.1094362383351,49951.34316967654
问题2_固定价,2025-04-04,35745.64635174769,35745.64635174769,0.0,0.0,100.94848999999977,25961.58054333333,18673.60456340502,0.0,548.8123950966666,19222.416958501686
问题2_固定价,2025-04-05,35447.375852424986,35447.375852424986,0.0,0.0,153.58868999999987,20180.177509999998,18603.892293312885,0.0,421.2295827866661,19025.12187609955
问题2_固定价,2025-04-06,80956.70068294616,80956.70068294616,0.0,0.0,141.69267000000002,22286.650906666666,50189.618255718946,0.0,654.0469562,50843.665211918946
问题2_固定价,2025-04-07,78105.86234192266,78105.86234192266,0.0,0.0,87.98640666666665,20519.1809,48120.481902490756,0.0,360.21926393999996,48480.70116643076
问题2_固定价,2025-04-08,77734.55139077753,77734.55139077753,0.0,0.0,154.37906999999961,19105.413856666666,47822.32733197948,0.0,568.9423576266647,48391.269689606146
问题2_固定价,2025-04-09,77510.55524118624,77510.55524118624,0.0,0.0,134.11256333333313,14085.53551333333,47915.99133784636,0.0,396.3591654216658,48312.350503268026
问题2_固定价,2025-04-10,76361.79822813944,76361.79822813944,0.0,0.0,155.4012633333332,17680.270006666666,47081.0389022728,0.0,680.4324852566652,47761.47138752946
问题2_固定价,2025-04-11,34374.638188128585,34374.638188128585,0.0,0.0,285.2638000000001,26010.471916666662,17848.044406403365,0.0,1133.3149362600006,18981.359342663367
问题2_固定价,2025-04-12,34216.18317420036,34216.18317420036,0.0,0.0,80.67402333333337,22009.004569999997,17894.87760628682,0.0,299.60800973666693,18194.48561602349
问题2_固定价,2025-04-13,76694.60538259422,76694.60538259422,0.0,0.0,121.84798,18140.413776666668,47046.87988962584,0.0,586.6469349150001,47633.52682454084
问题2_固定价,2025-04-14,75749.14639695916,75749.14639695916,0.0,0.0,164.1356966666666,18998.74857,46403.565685865855,0.0,649.9737156533324,47053.539401519185
问题2_固定价,2025-04-15,75306.78931111387,75306.78931111387,0.0,0.0,137.08135666666692,20914.172626666663,46074.19917005254,0.0,666.6430281350007,46740.842198187536
问题2_固定价,2025-04-16,74471.55886816514,74471.55886816514,0.0,0.0,215.4059199999998,14521.59057666667,45609.295335054194,0.0,744.7905051566651,46354.08584021086
问题2_固定价,2025-04-17,74101.44176553251,74101.44176553251,0.0,0.0,45.38524333333339,16951.67134333333,45395.93861693527,0.0,254.11127860833406,45650.049895543605
问题2_固定价,2025-04-18,33206.69276477985,33206.69276477985,0.0,0.0,87.60786666666633,23750.05455,17249.13564678285,0.0,348.81031546333276,17597.945962246184
问题2_固定价,2025-04-19,32885.03960991101,32885.03960991101,0.0,0.0,167.94006333333334,23148.758126666664,17169.252975590796,0.0,538.3146644949996,17707.567640085796
问题2_固定价,2025-04-20,73249.49648612924,73249.49648612924,0.0,0.0,46.774353333333465,17065.67558,44688.51253411075,0.0,101.4827009500003,44789.99523506075
问题2_固定价,2025-04-21,73213.89285101808,73213.89285101808,0.0,0.0,274.6478699999998,20732.316683333334,44662.703743749524,0.0,778.2921625316661,45440.99590628119
问题2_固定价,2025-04-22,72382.99331156626,72382.99331156626,0.0,0.0,192.5484033333331,16227.086556666665,44115.18814492464,0.0,680.5176594083326,44795.705804332974
问题2_固定价,2025-04-23,71246.68645887691,71246.68645887691,0.0,0.0,244.2508166666663,15901.828846666665,43325.733458257826,0.0,761.0530900849997,44086.786548342825
问题2_固定价,2025-04-24,71068.2952871701,71068.2952871701,0.0,0.0,155.39630999999963,19969.511643333335,43303.28244909169,0.0,652.4018467649992,43955.684295856685
问题2_固定价,2025-04-25,31889.896230258353,31889.896230258353,0.0,0.0,250.31192999999956,27097.902263333326,16546.698755743226,0.0,898.624506378333,17445.323262121557
问题2_固定价,2025-04-26,31733.27287294748,31733.27287294748,0.0,0.0,240.27188999999981,28884.099693333334,16439.65599754225,0.0,944.5884953749996,17384.24449291725
问题2_固定价,2025-04-27,70413.99061870067,70413.99061870067,0.0,0.0,238.41448666666622,17880.170916666666,42771.09901018215,0.0,532.0732165649998,43303.17222674715
问题2_固定价,2025-04-28,70994.55791658055,70994.55791658055,0.0,0.0,341.3124666666663,10514.293583333334,43000.80176827549,0.0,968.6543989033331,43969.456167178825
问题2_固定价,2025-04-29,70833.40415962106,70833.40415962106,0.0,0.0,55.059196666666594,19270.538379999998,42936.2144599043,0.0,251.85815855833235,43188.07261846264
问题2_固定价,2025-04-30,69415.39267542865,69415.39267542865,0.0,0.0,295.2422233333335,17300.018213333333,42007.26069793639,0.0,976.6075680166672,42983.86826595306
问题2_固定价,2025-05-01,69395.09839507373,69395.09839507373,0.0,0.0,1896.68129,16150.853583333334,42073.24088710635,0.0,8703.992903833336,50777.23379093969
问题2_固定价,2025-05-02,30626.24783507732,30626.24783507732,0.0,0.0,2319.3200300000003,15737.747649999996,15785.92503590106,0.0,9343.297482936667,25129.222518837727
问题2_固定价,2025-05-03,30822.270462102464,30822.270462102464,0.0,0.0,1826.2794833333332,20865.629393333336,15864.248923552417,0.0,9261.523761026667,25125.772684579082
问题2_固定价,2025-05-04,67214.35053204633,67214.35053204633,0.0,0.0,2206.437026666667,13543.153423333331,40546.55905755796,0.0,9947.469055500003,50494.02811305797
问题2_固定价,2025-05-05,67707.64939460909,67707.64939460909,0.0,0.0,1733.6095966666658,10212.04172666667,40685.85129009711,0.0,7871.646409364996,48557.4976994621
问题2_固定价,2025-05-06,67556.04838498941,67556.04838498941,0.0,0.0,2083.0426033333333,12648.8491,40682.7795869964,0.0,8859.998736993333,49542.77832398973
问题2_固定价,2025-05-07,67346.47523000004,67346.47523000004,0.0,0.0,1848.5814099999998,10008.082086666667,40422.7773345244,0.0,8741.670918304999,49164.448252829396
问题2_固定价,2025-05-08,67429.47166186925,67429.47166186925,0.0,0.0,2002.4090666666666,9505.083779999997,40887.26479728478,0.0,8717.947664598332,49605.212461883115
问题2_固定价,2025-05-09,30275.07157055118,30275.07157055118,0.0,0.0,1264.620423333333,20176.427089999997,15557.434902698671,0.0,6408.088748531667,21965.523651230338
问题2_固定价,2025-05-10,30248.78854192946,30248.78854192946,0.0,0.0,2058.960416666667,17391.629116666667,15628.471401424562,0.0,9411.090422653335,25039.561824077897
问题2_固定价,2025-05-11,64821.30272185185,64821.30272185185,0.0,0.0,2248.823419999999,7482.7082866666615,38841.17603727175,0.0,10536.274648243329,49377.450685515076
问题2_固定价,2025-05-12,65171.182055855774,65171.182055855774,0.0,0.0,1983.8928100000003,11096.667149999997,39112.55555634147,0.0,7815.878765408335,46928.4343217498
问题2_固定价,2025-05-13,66130.81801110001,66130.81801110001,0.0,0.0,1323.9431166666666,10223.099806666665,39792.51383218194,0.0,6551.086747816666,46343.60057999861
问题2_固定价,2025-05-14,66435.4416821399,66435.4416821399,0.0,0.0,1284.5551866666672,10612.081859999995,39791.58121855258,0.0,6103.9608373083365,45895.54205586092
问题2_固定价,2025-05-15,66162.45815465516,66162.45815465516,0.0,0.0,681.1240833333331,9979.669636666662,40177.68899584084,0.0,2744.8453849850007,42922.53438082584
问题2_固定价,2025-05-16,30261.206138371883,30261.206138371883,0.0,0.0,1192.3360833333322,25952.796209999997,15769.327306072903,0.0,4979.27032697833,20748.59763305123
问题2_固定价,2025-05-17,30226.78563086107,30226.78563086107,0.0,0.0,1591.2897633333332,18655.61754,15841.943951988189,0.0,7310.9333209416645,23152.877272929854
问题2_固定价,2025-05-18,64472.95132533625,64472.95132533625,0.0,0.0,1785.2355633333332,8492.715516666667,38888.61801174024,0.0,5442.789738495,44331.40775023524
问题2_固定价,2025-05-19,65102.00204317128,65102.00204317128,0.0,0.0,955.2436399999992,14415.104019999999,39131.00580704123,0.0,4980.609804646665,44111.61561168789
问题2_固定价,2025-05-20,65263.20923304564,65263.20923304564,0.0,0.0,2293.0445433333334,8936.917859999998,39385.12293557303,0.0,9727.686885625002,49112.80982119804
问题2_固定价,2025-05-21,65761.6420385953,65761.6420385953,0.0,0.0,1014.2546833333342,11340.553949999996,39447.28365371769,0.0,4315.91890941667,43763.202563134364
问题2_固定价,2025-05-22,64293.120032394196,64293.120032394196,0.0,0.0,424.34682999999893,9813.40762,39058.44506315008,0.0,1542.8974889233295,40601.34255207341
问题2_固定价,2025-05-23,30025.778275863788,30025.778275863788,0.0,0.0,1055.723286666666,21971.161513333333,15776.54920368756,0.0,4142.334693883331,19918.883897570893
问题2_固定价,2025-05-24,30109.270056792942,30109.270056792942,0.0,0.0,562.4094533333333,24293.426399999997,15992.151060964126,0.0,2421.716710871667,18413.867771835794
问题2_固定价,2025-05-25,64526.13865544012,64526.13865544012,0.0,0.0,538.6089833333334,12449.059019999997,39058.226942864436,0.0,2483.995381925001,41542.222324789436
问题2_固定价,2025-05-26,63934.86951036152,63934.86951036152,0.0,0.0,1871.8139300000003,7265.264526666668,38516.43370131645,0.0,6922.045623888334,45438.47932520478
问题2_固定价,2025-05-27,64252.938399901715,64252.938399901715,0.0,0.0,696.1207800000003,11601.545236666667,38898.48320143735,0.0,2862.0632342900003,41760.54643572735
问题2_固定价,2025-05-28,65158.78980915115,65158.78980915115,0.0,0.0,585.7722400000002,9455.857826666665,39181.87347645668,0.0,2157.1335937500003,41339.00707020668
问题2_固定价,2025-05-29,62865.66314794645,62865.66314794645,0.0,0.0,1586.1126366666658,6401.823160000001,38357.255493913544,0.0,5891.235124633331,44248.49061854688
问题2_固定价,2025-05-30,29707.342697295873,29707.342697295873,0.0,0.0,630.8996933333331,21134.458843333334,15691.021671681328,0.0,2314.691286074999,18005.71295775633
问题2_固定价,2025-05-31,29795.636064428614,29795.636064428614,0.0,0.0,645.8920033333328,19499.314670000003,15872.788888466306,0.0,2348.3330877366648,18221.121976202972
问题2_固定价,2025-06-01,63504.471753594844,63504.471753594844,0.0,0.0,13766.20311,2117.8069866666656,38572.96919053387,0.0,52546.90874827333,91119.8779388072
问题2_固定价,2025-06-02,63906.04937894523,63906.04937894523,0.0,0.0,10962.846326666668,2344.409803333332,38426.64704256012,0.0,45152.00473938334,83578.65178194345
问题2_固定价,2025-06-03,62434.45069247045,62434.45069247045,0.0,0.0,10367.302826666666,758.6249000000003,37973.76086211255,0.0,41980.79772106333,79954.55858317588
问题2_固定价,2025-06-04,63466.893516092474,63466.893516092474,0.0,0.0,10825.455633333331,848.3879133333334,38392.94453492566,0.0,41409.18795645333,79802.13249137899
问题2_固定价,2025-06-05,62583.859223212996,62583.859223212996,0.0,0.0,13021.229959999999,610.3160266666655,38166.303272492936,0.0,50093.77069184666,88260.0739643396
问题2_固定价,2025-06-06,29358.316525703343,29358.316525703343,0.0,0.0,13720.135659999996,9670.756726666668,15481.406444777569,0.0,55615.53361035665,71096.94005513423
问题2_固定价,2025-06-07,29401.632978041936,29401.632978041936,0.0,0.0,10904.024006666665,6677.300410000001,15620.929461231348,0.0,42974.300942661655,58595.23040389301
问题2_固定价,2025-06-08,65411.48593345837,65411.48593345837,0.0,0.0,6788.149399999998,3149.763686666665,39831.20334749076,0.0,25951.900200949993,65783.10354844075
问题2_固定价,2025-06-09,65767.9622779495,65767.9622779495,0.0,0.0,10017.71919,910.7807600000001,39713.09432646276,0.0,40461.77189041667,80174.86621687943
问题2_固定价,2025-06-10,64296.5692628789,64296.5692628789,0.0,0.0,12199.178246666665,1025.314763333333,39090.375668137014,0.0,46558.744817303326,85649.12048544033
问题2_固定价,2025-06-11,64453.39974722225,64453.39974722225,0.0,0.0,15976.486036666663,563.7884633333333,39098.3179326718,0.0,66613.89381743166,105712.21175010345
问题2_固定价,2025-06-12,64767.326334912614,64767.326334912614,0.0,0.0,12408.36591,841.7170933333333,39545.32470085868,0.0,49233.43029170167,88778.75499256034
问题2_固定价,2025-06-13,30100.514662336478,30100.514662336478,0.0,0.0,7784.776906666665,7013.939150000001,16163.300075122437,0.0,31579.61566470666,47742.9157398291
问题2_固定价,2025-06-14,30245.632799936553,30245.632799936553,0.0,0.0,8360.52987,9915.236393333333,16261.37885797938,0.0,31527.65629296833,47789.03515094771
问题2_固定价,2025-06-15,68757.99284083578,68757.99284083578,0.0,0.0,7321.0474166666645,1573.6547466666675,42250.261161549846,0.0,29799.023038834992,72049.28420038483
问题2_固定价,2025-06-16,71312.34318713192,71312.34318713192,0.0,0.0,6694.8873866666645,1277.921983333334,43664.30279747274,0.0,26814.84070798999,70479.14350546274
